source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_rate,strong_course_rate,low_performance_rate,missing_raw_values_count,attendance_rate_raw,tp_score_20_raw,emd_score_20_raw,self_academic_level_10_raw
annual_deliberation_y1,ADY1_0151,Y1,8.8709375,12.01714286,6.423888889,10.079166666666664,4.321114036351218,3.35,16.2,12,0.5,0.16666666666666666,0.25,0,,,,
annual_deliberation_y1,ADY1_0152,Y1,12.570625,13.25642857,12.03722222,13.10416666666667,1.7369328156438884,10.65,16.5,12,0.0,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0153,Y1,13.730625,14.12,13.42777778,13.964166666666666,1.7951371602867634,10.35,16.0,12,0.0,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0154,Y1,12.133125,14.08071429,10.61833333,12.485,2.3694360663937046,8.25,15.67,12,0.25,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0155,Y1,14.9559375,15.425,14.59111111,14.993333333333334,1.8294277959531666,12.25,18.8,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0156,Y1,15.9265625,15.56142857,16.21055556,16.200833333333332,1.5017169466576543,13.0,19.0,12,0.0,0.9166666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0157,Y1,10.863125,11.79714286,10.13666667,11.356666666666667,1.7965033377158646,7.05,13.8,12,0.08333333333333333,0.0,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0158,Y1,13.469375,14.16428571,12.92888889,13.621666666666664,1.4077695661986562,10.7,15.65,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0159,Y1,15.0603125,15.13428571,15.00277778,15.350000000000001,1.9592995037651963,11.8,17.76,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0160,Y1,13.575,13.38642857,13.72166667,13.940833333333332,2.019714013658789,11.0,18.2,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0161,Y1,15.8509375,16.85928571,15.06666667,15.816666666666668,1.6613813164917555,13.45,18.9,12,0.0,0.9166666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0162,Y1,14.050625,14.13714286,13.98333333,14.203333333333333,2.4306988644620233,11.8,19.05,12,0.0,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0163,Y1,7.3253125,7.952142857,6.837777778,8.574166666666668,3.678884362346165,5.0,16.0,12,0.5833333333333334,0.08333333333333333,0.5,0,,,,
annual_deliberation_y1,ADY1_0164,Y1,15.3934375,15.26785714,15.49111111,15.404166666666667,1.4627648685301613,12.25,18.2,12,0.0,0.9166666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0165,Y1,13.0965625,13.27642857,12.95666667,13.310833333333333,1.2568536353156086,11.35,15.79,12,0.0,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0166,Y1,9.4225,9.206428571,9.590555556,9.902500000000002,2.606471404373772,4.78,13.0,12,0.3333333333333333,0.0,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0167,Y1,11.18875,12.66857143,10.03777778,11.630833333333333,2.3636160983979737,8.75,15.3,12,0.4166666666666667,0.16666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0168,Y1,9.42375,9.676428571,9.227222222,10.5725,3.7747296712359533,5.0,16.0,12,0.3333333333333333,0.16666666666666666,0.25,0,,,,
annual_deliberation_y1,ADY1_0169,Y1,13.6840625,15.33642857,12.39888889,14.0575,2.0075227837493466,10.47,17.0,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0170,Y1,13.9015625,14.96142857,13.07722222,13.855833333333331,1.940306715835193,10.7,16.64,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0171,Y1,1.2725,2.908571429,0.0,1.7044444444444444,2.6367930858862962,0.0,6.3,9,1.0,0.0,1.0,3,,,,
annual_deliberation_y1,ADY1_0172,Y1,10.2840625,10.47928571,10.13222222,11.234166666666667,2.902448678845732,6.17,16.05,12,0.4166666666666667,0.25,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0173,Y1,7.38,9.052857143,6.078888889,8.258333333333335,3.0550965862825272,3.7,13.0,12,0.6666666666666666,0.0,0.5,0,,,,
annual_deliberation_y1,ADY1_0174,Y1,12.085,11.86785714,12.25388889,12.705833333333333,2.148235886545615,9.5,16.0,12,0.16666666666666666,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0175,Y1,13.7575,14.07857143,13.50777778,13.848333333333331,2.3881976213847707,9.5,19.4,12,0.08333333333333333,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0176,Y1,12.245,14.525,10.47166667,12.729166666666666,2.5481168031360415,9.1,16.63,12,0.25,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0177,Y1,14.8440625,15.39142857,14.41833333,15.0075,1.7869940479119475,12.6,17.98,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0178,Y1,13.433125,13.77571429,13.16666667,13.919166666666667,1.9723426695330117,10.7,17.44,12,0.0,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0179,Y1,13.08875,12.51714286,13.53333333,13.268333333333333,1.6773400659883184,10.75,16.4,12,0.0,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0180,Y1,14.3896875,14.22571429,14.51722222,14.312499999999998,1.309164376095058,12.5,17.15,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0181,Y1,14.1271875,15.47428571,13.07944444,14.319999999999999,2.2705225670036246,10.6,19.55,12,0.0,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0182,Y1,3.7484375,6.672857143,1.473888889,4.851666666666667,4.105660910882865,0.0,14.4,12,0.9166666666666666,0.08333333333333333,0.9166666666666666,0,,,,
annual_deliberation_y1,ADY1_0183,Y1,14.770625,14.23,15.19111111,14.836666666666668,1.9380324292874196,11.85,19.8,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0184,Y1,11.75125,13.47571429,10.41,12.329166666666667,2.51137578496993,8.9,16.0,12,0.16666666666666666,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0185,Y1,2.346875,5.364285714,0.0,3.4911111111111115,3.4763214913340668,0.0,8.5,9,1.0,0.0,0.8888888888888888,3,,,,
annual_deliberation_y1,ADY1_0186,Y1,8.845625,11.59214286,6.709444444,10.083333333333332,4.132774400136577,3.24,15.5,12,0.5,0.25,0.3333333333333333,0,,,,
annual_deliberation_y1,ADY1_0187,Y1,10.489375,11.99357143,9.319444444,11.206666666666669,3.094303661813939,6.65,16.5,12,0.4166666666666667,0.25,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0188,Y1,15.5175,15.56571429,15.48,15.63833333333333,1.8332377385545515,13.0,18.75,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0189,Y1,8.7021875,10.73285714,7.122777778,9.819166666666666,3.8877370335999117,5.0,14.0,12,0.4166666666666667,0.08333333333333333,0.3333333333333333,0,,,,
annual_deliberation_y1,ADY1_0190,Y1,14.5271875,14.84428571,14.28055556,14.6425,2.3240995323702545,10.05,19.7,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0191,Y1,10.3428125,12.49785714,8.666666667,11.094999999999999,2.920284855346073,6.3,14.53,12,0.3333333333333333,0.16666666666666666,0.25,0,,,,
annual_deliberation_y1,ADY1_0192,Y1,14.0109375,14.30714286,13.78055556,14.475833333333332,2.308401486796096,10.4,18.6,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0193,Y1,9.974375,12.70285714,7.852222222,10.963333333333333,4.333068057148282,3.6,17.2,12,0.4166666666666667,0.3333333333333333,0.3333333333333333,0,,,,
annual_deliberation_y1,ADY1_0194,Y1,12.2765625,12.36928571,12.20444444,12.8225,2.3558365624743387,8.65,17.0,12,0.08333333333333333,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0195,Y1,9.7403125,10.75714286,8.949444444,10.508333333333333,2.45562002292083,6.55,14.1,12,0.4166666666666667,0.16666666666666666,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0196,Y1,13.7375,15.26857143,12.54666667,14.00416666666667,1.7031012265507852,11.1,16.1,12,0.0,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0197,Y1,10.40125,11.95214286,9.195,11.025833333333333,2.48031324390263,6.6,14.5,12,0.25,0.16666666666666666,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0198,Y1,14.304375,15.04857143,13.72555556,14.749166666666666,2.05645528357252,10.92,17.68,12,0.0,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0199,Y1,13.7625,14.32214286,13.32722222,13.798333333333332,1.3565654046044724,11.5,16.45,12,0.0,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0200,Y1,14.9,14.79357143,14.98277778,15.180833333333334,1.6966408434065094,12.6,17.9,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0201,Y1,14.6246875,15.73357143,13.76222222,15.090000000000002,2.301600233829419,11.1,17.9,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0202,Y1,13.744375,14.17214286,13.41166667,14.097500000000002,1.2388420179565047,11.97,16.5,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0203,Y1,12.8253125,13.79571429,12.07055556,13.297500000000001,1.7359206360157873,10.58,16.0,12,0.0,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0204,Y1,14.964375,14.59714286,15.25,15.135,1.9592925439370386,12.15,18.65,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0205,Y1,14.85,14.84071429,14.85722222,15.104999999999999,1.8627911608902674,12.1,18.95,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0206,Y1,15.538125,15.985,15.19055556,15.213333333333336,1.9714845967319945,12.5,18.7,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0207,Y1,15.4853125,17.05785714,14.26222222,15.338333333333333,2.4255077569011974,11.19,18.42,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0208,Y1,11.3609375,11.68285714,11.11055556,11.532499999999999,1.194526342036115,9.16,13.85,12,0.08333333333333333,0.0,0.0,0,,,,
annual_deliberation_y1,ADY1_0209,Y1,16.5565625,17.36071429,15.93111111,16.26583333333333,2.0144228062708787,12.13,19.85,12,0.0,0.9166666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0210,Y1,10.0,9.622857143,10.29333333,10.598333333333334,2.0408457842648264,7.65,13.5,12,0.5,0.0,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0211,Y1,10.6046875,12.67357143,8.995555556,11.535833333333331,2.8475490524415212,6.54,15.5,12,0.25,0.25,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0212,Y1,14.4646875,13.99857143,14.82722222,14.781666666666666,1.7034394795841914,11.6,17.38,12,0.0,0.8333333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0213,Y1,14.3478125,14.95642857,13.87444444,14.5025,2.103828220605994,10.95,18.95,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0214,Y1,13.630625,13.44928571,13.77166667,14.028333333333334,1.9048303829682025,11.2,17.6,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0215,Y1,12.03125,12.47857143,11.68333333,12.784166666666666,2.3306357241722435,8.47,15.5,12,0.16666666666666666,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0216,Y1,9.9534375,11.24428571,8.949444444,10.756666666666668,2.4341185947552626,5.84,15.5,12,0.3333333333333333,0.08333333333333333,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0217,Y1,13.4496875,14.91928571,12.30666667,13.915000000000001,1.9807505464527144,10.16,16.5,12,0.0,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0218,Y1,11.9153125,11.30642857,12.38888889,12.503333333333332,1.9694915510600624,9.7,16.0,12,0.08333333333333333,0.16666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0219,Y1,12.5346875,12.285,12.72888889,13.085833333333335,2.1050349093772702,10.27,16.6,12,0.0,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0220,Y1,13.3609375,14.53071429,12.45111111,13.582499999999998,1.702133020119702,10.3,16.2,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0221,Y1,12.396875,11.22428571,13.30888889,12.945,2.7001060585230214,9.35,18.4,12,0.08333333333333333,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0222,Y1,7.6746875,9.542857143,6.221666667,9.252500000000001,4.572377788018357,3.05,15.5,12,0.5,0.16666666666666666,0.4166666666666667,0,,,,
annual_deliberation_y1,ADY1_0223,Y1,12.26875,12.20928571,12.315,12.674999999999999,1.6068291757371098,10.15,14.94,12,0.0,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0224,Y1,12.2125,13.67214286,11.07722222,12.900833333333333,2.577741994048044,8.55,17.0,12,0.16666666666666666,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0225,Y1,10.5828125,11.47428571,9.889444444,11.215833333333334,2.1848505600376815,6.92,14.1,12,0.3333333333333333,0.08333333333333333,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0226,Y1,13.2384375,13.27571429,13.20944444,13.259166666666667,2.612238532660284,9.89,17.6,12,0.08333333333333333,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0227,Y1,13.2334375,14.56857143,12.195,13.63,2.022388327066428,9.91,17.75,12,0.08333333333333333,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0228,Y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,1.0,3,,,,
annual_deliberation_y1,ADY1_0229,Y1,11.014375,10.97571429,11.04444444,11.384166666666665,1.682397954940471,9.03,14.4,12,0.16666666666666666,0.16666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0230,Y1,16.1634375,15.70428571,16.52055556,16.121666666666666,1.3822763395167692,13.51,17.7,12,0.0,0.9166666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0231,Y1,10.424375,10.37,10.46666667,11.220833333333333,2.5396114890178607,7.73,15.0,12,0.3333333333333333,0.16666666666666666,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0232,Y1,13.2828125,14.12142857,12.63055556,13.692499999999997,1.8293224031169182,10.95,17.55,12,0.0,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0233,Y1,8.731875,9.922857143,7.805555556,9.706666666666667,2.8225241228805156,5.16,15.5,12,0.5833333333333334,0.08333333333333333,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0234,Y1,9.1121875,8.487857143,9.597777778,10.335833333333332,3.8153266471224225,5.0,16.0,12,0.4166666666666667,0.16666666666666666,0.25,0,,,,
annual_deliberation_y1,ADY1_0235,Y1,12.681875,12.47142857,12.84555556,13.433333333333335,2.307613223198114,8.2,16.5,12,0.08333333333333333,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0236,Y1,12.0340625,11.84857143,12.17833333,12.8175,3.208211410512944,7.4,16.74,12,0.3333333333333333,0.5,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0237,Y1,12.6659375,13.67214286,11.88333333,13.260833333333332,2.135396315497998,10.25,16.0,12,0.0,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0238,Y1,12.3625,12.78928571,12.03055556,12.723333333333334,1.8614233719648439,9.05,16.0,12,0.08333333333333333,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0239,Y1,11.7515625,11.81285714,11.70388889,12.387500000000001,2.263702217004862,8.9,15.85,12,0.08333333333333333,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0240,Y1,14.0153125,14.29857143,13.795,14.377499999999998,1.4706036175666102,12.25,17.1,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0241,Y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,1.0,3,,,,
annual_deliberation_y1,ADY1_0242,Y1,15.11625,16.00071429,14.42833333,15.1825,2.2735439896178113,12.0,18.8,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0243,Y1,18.1415625,17.77214286,18.42888889,17.665000000000003,1.7971821377822663,14.2,20.0,12,0.0,1.0,0.0,0,,,,
annual_deliberation_y1,ADY1_0244,Y1,16.97125,17.84857143,16.28888889,16.733333333333334,1.581600646832381,14.44,19.7,12,0.0,1.0,0.0,0,,,,
annual_deliberation_y1,ADY1_0245,Y1,11.17375,11.40571429,10.99333333,12.075833333333334,2.638210338066089,8.5,17.0,12,0.16666666666666666,0.16666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0246,Y1,13.015625,14.42785714,11.91722222,13.237500000000002,1.724503222274857,9.7,16.85,12,0.08333333333333333,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0247,Y1,8.5709375,11.62714286,6.193888889,10.166666666666666,4.851380934300766,2.0,17.35,12,0.4166666666666667,0.25,0.4166666666666667,0,,,,
annual_deliberation_y1,ADY1_0248,Y1,13.350625,14.30571429,12.60777778,13.510833333333332,1.95210589473072,9.64,17.7,12,0.08333333333333333,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0249,Y1,8.2784375,8.931428571,7.770555556,9.689166666666667,4.559141582545663,5.0,16.8,12,0.4166666666666667,0.25,0.4166666666666667,0,,,,
annual_deliberation_y1,ADY1_0250,Y1,12.506875,12.74,12.32555556,13.22,2.3040714951028436,9.38,17.0,12,0.16666666666666666,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0251,Y1,11.563125,12.43714286,10.88333333,12.023333333333333,1.784057343826315,9.8,16.0,12,0.16666666666666666,0.08333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0252,Y1,12.47125,13.53428571,11.64444444,12.745833333333335,1.9160397525451642,10.1,16.48,12,0.0,0.16666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0253,Y1,14.174375,15.09428571,13.45888889,14.435,2.246951470123667,11.85,17.95,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0254,Y1,11.3415625,12.90285714,10.12722222,11.939166666666667,2.30443626840742,8.81,15.15,12,0.25,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0255,Y1,14.72125,16.36285714,13.44444444,15.055833333333334,2.0957465943855875,10.25,17.6,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0256,Y1,12.7503125,13.51928571,12.15222222,13.216666666666667,1.8038007012131272,10.64,16.55,12,0.0,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0257,Y1,9.6003125,10.27,9.079444444,10.16,2.468853248704014,5.3,14.0,12,0.4166666666666667,0.08333333333333333,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0258,Y1,10.534375,14.07857143,7.777777778,11.068333333333335,3.6604565868539436,3.29,15.77,12,0.3333333333333333,0.16666666666666666,0.25,0,,,,
annual_deliberation_y1,ADY1_0259,Y1,15.7784375,15.70214286,15.83777778,15.64333333333333,1.6453313196785477,13.34,20.0,12,0.0,0.9166666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0260,Y1,12.7196875,13.28642857,12.27888889,12.981666666666667,1.6207901178316106,10.0,15.55,12,0.0,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0261,Y1,13.0853125,14.22214286,12.20111111,13.835,2.768266605657771,8.6,18.0,12,0.08333333333333333,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0262,Y1,14.1471875,15.71428571,12.92833333,14.529166666666667,2.2783066212882894,11.95,19.1,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0263,Y1,9.8425,10.82785714,9.076111111,11.020000000000001,3.2853919096509627,6.4,16.5,12,0.5,0.25,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0264,Y1,14.331875,15.25357143,13.615,14.3525,2.1420598625027862,10.69,18.5,12,0.0,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0265,Y1,10.7496875,11.25,10.36055556,11.595,2.8066366154009126,7.17,16.0,12,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0266,Y1,0.2959375,0.6764285714,0.0,0.9922222222222222,2.817444665728938,0.0,8.5,9,1.0,0.0,0.8888888888888888,3,,,,
annual_deliberation_y1,ADY1_0267,Y1,13.5684375,14.58142857,12.78055556,14.111666666666666,2.6251712786834007,9.84,17.25,12,0.08333333333333333,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0268,Y1,14.7871875,14.34785714,15.12888889,14.635,2.0620312139423898,11.59,18.7,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0269,Y1,15.3321875,16.52571429,14.40388889,15.294166666666667,2.214286087836862,11.5,19.4,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0270,Y1,14.4153125,14.77428571,14.13611111,14.919166666666664,2.1825317172883643,11.77,18.15,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0271,Y1,14.4834375,14.82071429,14.22111111,14.878333333333332,1.8072220436768454,12.48,18.4,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0272,Y1,10.4621875,10.24357143,10.63222222,10.87,1.8990093110978585,8.22,13.5,12,0.3333333333333333,0.0,0.0,0,,,,
annual_deliberation_y1,ADY1_0273,Y1,10.3859375,10.75142857,10.10166667,10.945,1.7430980778748248,7.93,14.0,12,0.25,0.08333333333333333,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0274,Y1,12.35125,13.51857143,11.44333333,12.991666666666665,2.1898976038051448,9.05,16.5,12,0.08333333333333333,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0275,Y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,1.0,3,,,,
annual_deliberation_y1,ADY1_0276,Y1,14.726875,14.20571429,15.13222222,15.099166666666669,1.5410413146094863,12.35,17.0,12,0.0,0.8333333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0277,Y1,13.30375,14.52714286,12.35222222,13.451666666666666,2.2115762923692452,10.15,17.82,12,0.0,0.3333333333333333,0.0,0,,,,
annual_deliberation_y1,ADY1_0278,Y1,14.446875,14.67571429,14.26888889,14.622499999999997,1.629490299561073,11.8,17.9,12,0.0,0.6666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0279,Y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,1.0,3,,,,
annual_deliberation_y1,ADY1_0280,Y1,14.3290625,13.62071429,14.88,14.51,2.7794211300524103,10.6,19.0,12,0.0,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0281,Y1,11.409375,11.53857143,11.30888889,11.854166666666666,2.3370901034224487,7.82,14.75,12,0.25,0.16666666666666666,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0282,Y1,14.6275,14.735,14.54388889,14.900833333333333,1.7949497756120354,12.62,19.4,12,0.0,0.75,0.0,0,,,,
annual_deliberation_y1,ADY1_0283,Y1,9.7346875,10.905,8.824444444,10.645833333333334,2.7460002593303634,6.96,16.0,12,0.4166666666666667,0.16666666666666666,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0284,Y1,12.585625,13.99785714,11.48722222,13.144999999999998,2.134681155667899,9.25,15.71,12,0.16666666666666666,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0285,Y1,9.2975,9.205,9.369444444,10.184166666666668,2.7281110958894526,6.28,15.1,12,0.6666666666666666,0.16666666666666666,0.16666666666666666,0,,,,
annual_deliberation_y1,ADY1_0286,Y1,12.4896875,13.35714286,11.815,13.038333333333332,1.8346653563244089,9.26,16.0,12,0.08333333333333333,0.16666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0287,Y1,10.8240625,12.77785714,9.304444444,11.188333333333333,2.479841759369971,8.2,15.8,12,0.3333333333333333,0.16666666666666666,0.0,0,,,,
annual_deliberation_y1,ADY1_0288,Y1,7.7015625,6.663571429,8.508888889,8.774166666666666,3.4306730278827833,3.6,15.0,12,0.6666666666666666,0.08333333333333333,0.5,0,,,,
annual_deliberation_y1,ADY1_0289,Y1,10.8921875,12.04428571,9.996111111,11.736666666666665,2.6242170549547064,7.68,16.2,12,0.16666666666666666,0.16666666666666666,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0290,Y1,14.844375,14.71857143,14.94222222,15.057500000000003,2.279749288448582,12.17,19.4,12,0.0,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0291,Y1,13.0815625,12.59642857,13.45888889,13.6475,2.5716430015211538,8.84,18.0,12,0.08333333333333333,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0292,Y1,16.91625,16.93857143,16.89888889,16.69333333333333,1.716859359588333,14.0,19.63,12,0.0,1.0,0.0,0,,,,
annual_deliberation_y1,ADY1_0293,Y1,8.4946875,10.87357143,6.644444444,9.184166666666668,3.4432343630354114,5.1,15.85,12,0.5833333333333334,0.16666666666666666,0.4166666666666667,0,,,,
annual_deliberation_y1,ADY1_0294,Y1,17.5846875,17.66785714,17.52,17.200833333333332,1.5355570995767647,14.75,20.0,12,0.0,1.0,0.0,0,,,,
annual_deliberation_y1,ADY1_0295,Y1,7.92375,9.941428571,6.354444444,9.244166666666667,3.9193887703739385,5.0,14.5,12,0.4166666666666667,0.08333333333333333,0.4166666666666667,0,,,,
annual_deliberation_y1,ADY1_0296,Y1,13.8425,14.39928571,13.40944444,13.774166666666668,1.6537475806803348,11.35,17.2,12,0.0,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0297,Y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,1.0,3,,,,
annual_deliberation_y1,ADY1_0298,Y1,12.3575,14.37785714,10.78611111,12.938333333333333,3.153003858756493,8.1,17.2,12,0.16666666666666666,0.4166666666666667,0.0,0,,,,
annual_deliberation_y1,ADY1_0299,Y1,9.6340625,9.33,9.870555556,10.025833333333333,2.5390422615743526,7.15,15.2,12,0.6666666666666666,0.08333333333333333,0.25,0,,,,
annual_deliberation_y1,ADY1_0300,Y1,11.6309375,11.77,11.52277778,12.260833333333332,2.08541017693417,9.2,16.0,12,0.08333333333333333,0.25,0.0,0,,,,
annual_deliberation_y1,ADY1_0301,Y1,11.66875,12.03571429,11.38333333,12.246666666666668,2.715793315650757,7.16,17.1,12,0.16666666666666666,0.25,0.08333333333333333,0,,,,
annual_deliberation_y1,ADY1_0302,Y1,13.28125,12.88714286,13.58777778,13.975,2.400986539661637,8.5,18.0,12,0.08333333333333333,0.5833333333333334,0.0,0,,,,
annual_deliberation_y1,ADY1_0303,Y1,14.8640625,15.36357143,14.47555556,14.816666666666665,1.8934928443263663,12.6,18.5,12,0.0,0.5,0.0,0,,,,
annual_deliberation_y1,ADY1_0304,Y1,10.670625,12.05071429,9.597222222,11.625,2.644233863952416,6.95,16.15,12,0.25,0.25,0.08333333333333333,0,,,,
